Insee - Statistiques locales; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2022;Nombre de naissances domiciliées 2023;Part des emplois sal. dans le nb d’emplois au LT 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Part des actifs occ 15 ans ou plus voiture pour travailler 2021;Part des actifs occ 15 ans ou plus vélo pour travailler 2021;Part des ménages ayant au moins 1 voiture 2021
54488;Saint-Sauveur;40;0;68.4;0;0;90;0;84
54489;Saint-Supplet;151;0;42.8;0;0;94.4;0;98.5
54490;Saizerais;1457;11;69.2;0;0;89.7;0.5;93.6
54491;Sancy;363;2;84.3;0;0;93.9;0;94
54492;Sanzey;148;1;62.9;0;0;90.2;0;88.1
54493;Saulnes;2261;13;83.3;0;0;85;0.6;90.4
54494;Saulxerotte;101;1;89.2;0;0;94;0;95
54495;Saulxures-lès-Nancy;4306;40;81.9;0;0;83.1;1.9;91.4
54496;Saulxures-lès-Vannes;371;3;64.5;0;0;87.5;0;94.5
54497;Saxon-Sion;66;0;86.2;0;0;68;0;92.9
54498;Seichamps;5155;42;86.4;0;0;80.3;1.2;90.4
54499;Seicheprey;109;0;68.9;0;0;93.9;0;100
54500;Selaincourt;187;2;45.2;0;0;97.4;1.3;87.1
54501;Seranville;101;1;51.2;0;0;90;0;86.5
54502;Serres;250;6;51.9;0;0;91.9;0.9;95.3
54504;Serrouville;674;2;74.5;0;0;93.5;0.3;96.4
54505;Sexey-aux-Forges;724;5;79.7;0;0;93.1;0;92.8
54507;Sionviller;99;1;62.2;0;0;87.8;2;100
54508;Sivry;239;0;70.8;0;0;92.4;0.8;94.6
54509;Sommerviller;1002;11;69.5;0;0;86.3;0.9;91.7
54510;Sornéville;327;8;84.3;0;0;90.4;0;96.3
54511;Sponville;108;1;30.5;0;0;86.3;3.9;95.8
54512;Tanconville;106;0;41.2;0;0;100;0;89.1
54513;Tantonville;655;6;76.5;0;0;93.4;0.4;89.7
54514;Tellancourt;638;7;79.2;0;0;93.2;0;93.3
54515;Thélod;250;0;52.3;0;0;85.2;0;97.1
54516;They-sous-Vaudemont;18;0;33.3;0;0;100;0;100
54517;Thézey-Saint-Martin;201;0;25;0;0;86.7;0;96.5
54518;Thiaucourt-Regniéville;1120;18;89.9;0;0;81.3;0.4;91.8
54519;Thiaville-sur-Meurthe;595;7;82;0;0;86.7;1.3;94.1
54520;Thiébauménil;383;3;57.9;0;0;90.3;0.6;94.2
54521;Thil;2006;4;73.3;0;0;88.9;0.9;89.7
54522;Thorey-Lyautey;122;1;56.5;0;0;86.4;0;94.8
54523;Thuilley-aux-Groseilles;434;4;95.6;0;0;71.8;0.6;97.5
54524;Thumeréville;97;1;44.3;0;0;79.4;0;94.6
54525;Tiercelet;635;2;77.1;0;0;94.7;0;95.7
54526;Tomblaine;9040;93;89.2;0;0;77.3;2.1;83.3
54527;Tonnoy;651;6;68.1;0;0;91.6;0.3;93.5
54528;Toul;15570;161;90;3;57;79.2;1.6;79.5
54529;Tramont-Émy;28;0;0;0;0;78.6;0;100
54530;Tramont-Lassus;91;0;33.1;0;0;100;0;92.5
54531;Tramont-Saint-André;62;0;50;0;0;93.5;0;83.9
54532;Tremblecourt;158;1;53.7;0;0;93.3;0;90.8
54533;Trieux;2682;36;79.3;0;0;90.7;0.1;92.8
54534;Trondes;521;6;68.5;0;0;91;0;93.9
54535;Tronville;195;3;53.8;0;0;93.6;0;97.6
54536;Tucquegnieux;2434;26;79.9;0;0;93.1;0.1;87.1
54537;Ugny;695;3;71.1;0;0;90.3;0.6;96.5
54538;Uruffe;367;6;71;0;0;90.9;0;89.4
54539;Vacqueville;222;4;58.5;0;0;90.3;0;96.1
54540;Val-et-Châtillon;557;3;74.7;0;0;91.2;2.2;85.1
54541;Valhey;160;1;59.9;0;0;93;0;87.5
54542;Valleroy;2355;16;85.6;0;0;92.6;0.3;92.1
54543;Vallois;124;0;49.9;0;0;79.2;4.2;87.9
54544;Vandelainville;142;1;66.4;0;0;84.1;1.6;92.2
54545;Vandeléville;211;4;88.1;0;0;89.8;0;95.3
54546;Vandières;932;5;88.6;1;11;84.8;0.5;92.8
54547;Vandœuvre-lès-Nancy;29697;242;94.1;3;220;64.3;3.4;67.2
54548;Vannes-le-Châtel;511;3;87.3;0;0;84.3;1.4;87.6
54549;Varangéville;3555;17;81.5;1;10;81.6;0.8;87.1
54550;Vathiménil;315;2;79.2;0;0;89.1;0.8;97.7
54551;Vaucourt;62;0;52.8;0;0;95.2;0;96.6
54552;Vaudémont;70;0;19.5;0;0;90.9;3;97.3
54553;Vaudeville;159;1;65.5;0;0;90.9;0;94.9
54554;Vaudigny;82;2;37.2;0;0;90.6;0;100
54555;Vaxainville;84;1;24.9;0;0;78.4;0;94.1
54556;Vého;111;0;32.7;0;0;86;0;92.9
54557;Bois-de-Haye;2333;12;92.3;0;0;90.5;0.1;97.6
54558;Velaine-sous-Amance;284;6;62.6;0;0;90.4;2.2;92.8
54559;Velle-sur-Moselle;320;1;80;0;0;95.7;0.7;95.4
54560;Veney;53;0;100;0;0;89.5;0;95.7
54561;Vennezey;38;0;64.7;0;0;95;0;94.7
54562;Verdenal;124;0;29;0;0;81.4;0;94.3
54563;Vézelise;1354;7;83.5;0;0;85.6;0.5;82.9
54564;Viéville-en-Haye;140;2;26.2;0;0;87;0;95.1
54565;Vigneulles;234;4;65.4;0;0;92.4;0;94.8
54566;Vilcey-sur-Trey;147;0;92.3;0;0;85.4;0;93.5
54567;Villacourt;354;0;66.5;0;0;87.1;0.6;90
54568;Ville-au-Montois;246;1;51.3;0;0;89.7;0;91.5
54569;Ville-au-Val;183;3;100;0;0;94.4;1.1;98.6
54570;Villecey-sur-Mad;343;1;46.1;0;0;84;0;96.5
54571;Ville-en-Vermois;595;4;89.6;0;0;88.9;0;98.3
54572;Ville-Houdlémont;705;2;88.9;0;0;93.4;0.3;95.3
54573;Villers-en-Haye;159;2;56.2;0;0;90.7;0;94.9
54574;Villers-la-Chèvre;568;1;51.1;0;0;90.1;0.4;98.2
54575;Villers-la-Montagne;1562;7;94.9;0;0;87.6;0.7;93.2
54576;Villers-le-Rond;116;0;48.2;0;0;86;2;97.6
54577;Villers-lès-Moivrons;143;0;50;0;0;91.8;0;90.6
54578;Villers-lès-Nancy;14938;102;91.3;0;0;73.9;3.4;85.9
54579;Villers-sous-Prény;330;7;81.1;0;0;87.4;0.6;92.4
54580;Villerupt;10086;24;85.6;0;0;78.8;0.4;81.4
54581;Ville-sur-Yron;296;2;60.4;0;0;87.1;2.3;93.1
54582;Villette;188;0;28.6;0;0;91.9;0;96.3
54583;Villey-le-Sec;419;4;78.4;0;0;90.2;0;98.2
54584;Villey-Saint-Étienne;1020;6;90.3;0;0;89.9;0.6;94.4
54585;Virecourt;499;4;83.3;0;0;84.6;1.4;92.4
54586;Viterne;740;8;65.1;0;0;91.2;0.6;94
54587;Vitrey;192;1;73.1;0;0;94.8;0;97.7
54588;Vitrimont;387;4;71.8;0;0;91.7;0;95.9
54589;Vittonville;126;3;42.9;0;0;94.1;0;96.2
54590;Viviers-sur-Chiers;658;3;63.1;0;0;90.5;0.3;95.9
54591;Voinémont;333;4;63.6;0;0;95.4;0;94
54592;Vroncourt;266;3;41;0;0;92.1;0;99.1
54593;Waville;436;1;79.3;0;0;88.3;1;93.5
54594;Xammes;178;1;57.8;0;0;93.8;3.1;91.4
54595;Xermaménil;552;2;66.5;0;0;90.6;0.4;95.4
54596;Xeuilley;962;7;91.6;0;0;91.3;1.4;94.2
54597;Xirocourt;452;3;72.2;0;0;92.4;1.3;96.8
54598;Xivry-Circourt;267;1;28.9;0;0;90.5;0;91.1
54599;Xonville;104;1;19.8;0;0;89.1;0;95.7
54600;Xousse;113;2;51.9;0;0;86;0;91.5
54601;Xures;92;0;50;0;0;89.7;2.6;95.3
54602;Han-devant-Pierrepont;146;1;20.6;0;0;95.5;0;90.9
55001;Abainville;282;3;84.4;0;0;83.2;1.6;93.4
55002;Abaucourt-Hautecourt;100;1;35;0;0;80;0;92.2
55004;Aincreville;81;1;17.2;0;0;84.8;0;81
55005;Amanty;35;0;0;0;0;64.3;0;88.9
55007;Ambly-sur-Meuse;241;1;66.8;0;0;89.4;1;95.9
55008;Amel-sur-l'Étang;150;0;47.8;0;0;88.7;1.4;92.6
55009;Ancemont;525;2;89.6;0;0;88.2;0;88.4
55010;Ancerville;2583;20;88.3;0;0;89.7;0.8;90.6
55011;Andernay;243;3;63.6;0;0;92.1;3;91.9
55012;Apremont-la-Forêt;425;1;66.6;0;0;86.1;1.2;96
55013;Arrancy-sur-Crusnes;458;4;69.9;0;0;95.1;0.9;96.8
55014;Aubréville;367;5;55.1;0;0;90;0.7;95.5
55015;Aulnois-en-Perthois;470;5;76.9;0;0;92.7;0.5;93.6
55017;Autrécourt-sur-Aire;112;0;55.8;0;0;95.5;0;95.1
55018;Autréville-Saint-Lambert;35;0;64.3;0;0;78.6;0;92.9
55021;Avillers-Sainte-Croix;80;1;50.9;0;0;93.9;3;94.3
55022;Avioth;120;1;51;0;0;68;0;93
55023;Avocourt;121;3;35.5;0;0;92.5;0;100
55024;Azannes-et-Soumazannes;160;1;65;0;0;86.5;0;85.3
55025;Baâlon;268;0;24.8;0;0;83.2;2.8;90.5
55026;Badonvilliers-Gérauvilliers;127;1;18.5;0;0;80.4;7.1;90
55027;Bannoncourt;161;2;60.4;0;0;91.2;0;93.8
55028;Bantheville;103;1;23.1;0;0;78.7;4.3;96.1
55029;Bar-le-Duc;14615;103;92.4;3;124;68.3;1.7;75.1
55031;Baudonvilliers;377;4;71.6;0;0;90;0.7;97.1
55032;Baudrémont;41;0;27.2;0;0;78.3;0;94.7
55033;Baulny;20;0;25.6;0;0;57.1;0;75
55034;Bazeilles-sur-Othain;109;0;48.4;0;0;95.5;2.3;96.1
55035;Bazincourt-sur-Saulx;142;1;43.2;0;0;92.7;0;97
55036;Beauclair;90;1;89.6;0;0;94.3;2.9;96.9
55037;Beaufort-en-Argonne;127;1;57.7;0;0;79.5;0;93.1
55038;Beaulieu-en-Argonne;39;0;73.4;0;0;82.4;0;75
55039;Beaumont-en-Verdunois;0;0;100;0;0;N/A - division par 0;N/A - division par 0;N/A - division par 0
55040;Beausite;256;2;69;0;0;84.3;3.9;93.1
55041;Behonne;603;2;75.5;0;0;87.1;2.4;92.9
55042;Belleray;486;2;65.5;0;0;93.1;2.1;96.1
55043;Belleville-sur-Meuse;3023;21;89.9;0;0;78.4;3;88
55044;Belrain;38;0;33.3;0;0;87.5;0;94.4
55045;Belrupt-en-Verdunois;541;2;67.2;0;0;94;0.4;96.3
55046;Beney-en-Woëvre;136;1;26.6;0;0;84.1;0;91.2
55047;Béthelainville;156;2;24.2;0;0;87.7;2.7;87.7
55048;Béthincourt;47;0;N/A - division par 0;0;0;100;0;100
55049;Beurey-sur-Saulx;418;5;76.8;0;0;89;0.6;87.7
55050;Bezonvaux;0;0;100;0;0;N/A - division par 0;N/A - division par 0;N/A - division par 0
55051;Biencourt-sur-Orge;112;0;95.1;0;0;77.3;0;92.6
55053;Billy-sous-Mangiennes;358;2;69.3;0;0;87.7;0.8;90.7
55054;Bislée;62;1;46.4;1;11;76;4;100
55055;Blanzée;13;0;14.6;0;0;12.5;0;100
55057;Boinville-en-Woëvre;77;0;14.1;0;0;86.1;0;93.1
55058;Boncourt-sur-Meuse;319;4;65;0;0;92.3;0.8;92.9
55059;Bonnet;181;1;53.2;0;0;72.7;1.3;86.8
55060;Bonzée;367;1;81.5;0;0;89.8;2.3;97.5
55061;Le Bouchon-sur-Saulx;232;3;68.2;0;0;91.6;0;90.4
55062;Bouconville-sur-Madt;100;1;65.5;0;0;95.1;0;93.3
55063;Bouligny;2428;22;79.5;0;0;90.4;0.1;86.4
55064;Bouquemont;118;2;29.2;0;0;90.7;0;88.7
55065;Boureuilles;117;1;63.6;0;0;87.7;4.6;93.1
55066;Bovée-sur-Barboure;130;1;74.4;0;0;82.1;1.5;84.9
55067;Boviolles;97;1;0;0;0;91.1;0;91.5
55068;Brabant-en-Argonne;100;1;0;0;0;86.7;0;88
55069;Brabant-le-Roi;222;1;63.5;0;0;87.5;0;90.4
55070;Brabant-sur-Meuse;117;1;46.4;0;0;85;1.7;95.3
55071;Brandeville;172;0;51.4;0;0;96.2;0;91.9
55072;Braquis;104;0;81.8;0;0;94.2;0;90.9
55073;Bras-sur-Meuse;669;2;96.1;0;0;93.3;0;96
55075;Brauvilliers;164;1;69.5;0;0;92.4;0;88.2
55076;Bréhéville;186;1;66.4;0;0;81.5;0;80.8
55077;Breux;261;2;49.5;0;0;93.8;0.9;92.2
55078;Brieulles-sur-Meuse;311;3;74.9;0;0;83.1;0;89.2
55079;Brillon-en-Barrois;713;10;79;0;0;91.4;0;97.5
55080;Brixey-aux-Chanoines;78;0;21.3;0;0;88.6;0;88.1
55081;Brizeaux;62;0;29.2;0;0;92.3;0;93.1
55082;Brocourt-en-Argonne;46;1;0;0;0;90.5;0;87
55083;Brouennes;161;0;52.1;0;0;83.6;0;98.4
55084;Broussey-en-Blois;57;2;33.3;0;0;85.7;0;96.2
55085;Broussey-Raulecourt;285;1;36.4;0;0;93.6;0;95.9
55087;Bure;88;0;97.4;1;14;87.5;3.1;92.7
55088;Burey-en-Vaux;157;2;65.2;0;0;87.3;0;92.4
55089;Burey-la-Côte;86;0;57.1;0;0;76.3;0;97.7
55093;Buxières-sous-les-Côtes;266;2;38.2;0;0;85.6;0;95.2
55094;Buzy-Darmont;524;4;75.9;0;0;87.6;0.8;96.2
55095;Cesse;113;1;31.5;0;0;86.3;0;92
55096;Chaillon;110;0;33.7;0;0;81.4;2.3;100
55097;Chalaines;304;1;69.3;0;0;88.9;1.8;89.9
55099;Champneuville;119;2;50.9;0;0;83;3.8;95.7
55100;Champougny;86;1;48.7;0;0;91.5;2.1;95.5
55101;Chardogne;302;2;63.8;0;0;88.4;0.7;93.6
55102;Charny-sur-Meuse;521;2;85.1;0;0;90.3;1.2;97.8
55103;Charpentry;23;0;0;0;0;63.6;0;83.3
55104;Chassey-Beaupré;87;2;78.9;0;0;81.8;0;85.4
55105;Châtillon-sous-les-Côtes;174;1;60.8;0;0;88.6;0;100
55106;Chattancourt;176;1;37.3;0;0;89.7;0;92.8
55107;Chaumont-devant-Damvillers;46;1;40.8;0;0;100;0;100
55108;Chaumont-sur-Aire;120;3;42.4;1;10;63.8;5.2;93
55109;Chauvency-le-Château;225;1;100;0;0;93.7;1.1;86.4
55110;Chauvency-Saint-Hubert;216;1;89.2;0;0;93.9;0;86.2
55111;Chauvoncourt;432;4;88.1;0;0;91.3;2.4;90.7
55113;Cheppy;155;1;50.2;0;0;85.5;1.8;95.4
55114;Chonville-Malaumont;204;1;N/A - division par 0;0;0;96.8;0;89.1
55115;Cierges-sous-Montfaucon;45;0;33.9;0;0;55.6;0;81.8
55116;Le Claon;48;0;34.9;0;0;96.2;0;82.1
55117;Clermont-en-Argonne;1428;13;87.8;0;0;77.4;1.1;84.7
55118;Cléry-le-Grand;89;0;53.8;0;0;87.5;0;90
55119;Cléry-le-Petit;189;2;98.4;0;0;75;1.5;92
55120;Combles-en-Barrois;773;4;76.8;0;0;93.4;0;94.5
55121;Combres-sous-les-Côtes;108;1;43.9;0;0;86.3;5.9;93.9
55122;Commercy;5332;53;91.3;2;39;69.4;1.4;72.7
55123;Les Hauts-de-Chée;702;1;38.7;0;0;87.5;0.3;92.3
55124;Consenvoye;290;2;59.3;0;0;83.4;0.9;88.6
55125;Contrisson;773;6;96.8;0;0;85;2.9;94.4
55127;Courcelles-en-Barrois;51;0;33.3;0;0;66.7;0;94.1
55128;Courcelles-sur-Aire;42;1;14.3;0;0;73.7;0;95
55129;Courouvre;41;0;0;0;0;81.8;0;83.3
55132;Cousances-les-Forges;1644;10;78.7;0;0;94.3;0.2;89.5
55133;Couvertpuis;82;0;57.6;0;0;85.4;2.4;78.7
55134;Couvonges;153;1;10;0;0;88.5;1.3;92.2
55137;Cuisy;48;1;0;0;0;76.2;0;89.5
55138;Culey;124;0;28.6;0;0;87.3;1.8;93.1
55139;Cumières-le-Mort-Homme;0;0;N/A - division par 0;0;0;N/A - division par 0;N/A - division par 0;N/A - division par 0
55140;Cunel;22;0;57.5;0;0;100;0;100
55141;Dagonville;86;0;14.3;0;0;80.6;0;97.4
55142;Dainville-Bertheléville;121;1;78.7;0;0;96;0;93.7
55143;Damloup;126;0;32.3;0;0;95.2;0;92.3
55144;Dammarie-sur-Saulx;369;3;75.1;0;0;88.6;3.1;82.3
55145;Damvillers;615;5;88.6;0;0;73.9;0.4;87.5
55146;Dannevoux;192;1;46.7;0;0;90.4;0;92.9
55148;Delouze-Rosières;118;0;50.1;0;0;90.9;0;96.3
55149;Delut;126;3;25.3;0;0;93.2;0;85.1
55150;Demange-Baudignécourt;509;5;87.3;0;0;85.7;0;93.2
55153;Dieppe-sous-Douaumont;193;1;32.9;0;0;88;0;96.3
55154;Dieue-sur-Meuse;1452;10;91.9;0;0;85.4;3.1;90.5
55155;Dombasle-en-Argonne;374;1;58.8;0;0;89.8;1.2;93.4
55156;Dombras;139;1;47;0;0;87.5;0;91.7
55157;Dommartin-la-Montagne;51;0;61.8;0;0;88;0;96
55158;Dommary-Baroncourt;745;5;78.3;0;0;93.2;0.6;89.2
55159;Dompcevrin;369;2;84;0;0;92.8;0.8;93
55160;Dompierre-aux-Bois;37;1;16.2;0;0;76.9;0;100
55162;Domremy-la-Canne;28;0;80.7;0;0;100;0;100
55163;Doncourt-aux-Templiers;67;1;42.5;0;0;90.6;0;96.6
55165;Doulcon;422;4;72.9;0;0;88.2;2.2;89.6
55166;Dugny-sur-Meuse;1262;12;84.9;1;9;92.2;1.1;94.8
55167;Dun-sur-Meuse;590;6;88.2;1;20;72.5;4.1;85.8
55168;Duzey;46;0;0;0;0;82.6;0;94.1
55169;Écouviez;534;4;73.4;0;0;94.2;0;95.2
55170;Écurey-en-Verdunois;113;2;83.6;0;0;92.9;0;91.5
55171;Eix;262;8;80.1;0;0;88.4;0.8;98
55172;Les Éparges;61;0;51.4;0;0;96.4;0;100
55173;Épiez-sur-Meuse;38;1;0;0;0;76.9;7.7;95.2
55174;Épinonville;69;2;8.3;0;0;54.2;0;86.2
55175;Érize-la-Brûlée;174;2;58.8;0;0;92.9;0;98.8
55177;Érize-la-Petite;43;0;18.1;0;0;61.9;0;85.7
55178;Érize-Saint-Dizier;193;2;75;0;0;92.7;1.2;96.4
55179;Erneville-aux-Bois;146;0;33.9;0;0;88.5;0;93.1
55180;Esnes-en-Argonne;135;3;32.9;0;0;98.1;0;90.2
55181;Étain;3449;44;89.9;1;21;84.2;1.7;84
55182;Éton;201;0;69;0;0;95.8;0;95.3
55183;Étraye;37;1;20.6;0;0;75;0;100
55184;Euville;1635;16;73.3;1;6;88;0.7;93.3
55185;Èvres;89;0;65.5;0;0;83.9;0;94.9
55186;Fains-Véel;2088;7;92.8;0;0;87.4;1.6;91.7
55188;Flassigny;45;1;64.1;0;0;75;6.2;94.7
55189;Fleury-devant-Douaumont;0;0;100;0;0;N/A - division par 0;N/A - division par 0;N/A - division par 0
55191;Foameix-Ornel;228;1;56.8;0;0;82.6;4.3;95.2
55192;Fontaines-Saint-Clair;36;1;0;0;0;85.7;7.1;87.5
55193;Forges-sur-Meuse;122;0;76.3;0;0;94.4;1.9;94.5
55194;Foucaucourt-sur-Thabas;61;0;22.2;0;0;84;0;100
55195;Fouchères-aux-Bois;133;0;54.6;0;0;100;0;92.2
55196;Frémeréville-sous-les-Côtes;127;0;52.8;0;0;94.5;1.8;100
55197;Fresnes-au-Mont;164;2;71.5;0;0;89.9;0;100
55198;Fresnes-en-Woëvre;668;8;85.7;0;0;78.4;1.3;90.1
55199;Froidos;91;0;40;0;0;90.9;0;91.1
55200;Fromeréville-les-Vallons;212;1;53.5;0;0;89.7;0;95.5
55201;Fromezey;65;1;0;0;0;100;0;100
55202;Futeau;139;2;63.9;0;0;85.4;4.2;86.3
55204;Génicourt-sur-Meuse;293;5;75.9;0;0;88.6;1.5;95
55206;Gercourt-et-Drillancourt;123;2;41.9;0;0;90.7;0;92.5
55207;Géry;54;0;100;0;0;89.5;5.3;100
55208;Gesnes-en-Argonne;52;0;20.9;0;0;66.7;0;95.2
55210;Gimécourt;38;0;16.7;0;0;94.4;0;100
55211;Gincrey;61;0;67;0;0;95.7;0;91.7
55212;Girauvoisin;77;0;66;0;0;87.1;0;97.1
55214;Givrauval;287;2;67.4;0;0;94.3;0.8;94.3
55215;Gondrecourt-le-Château;1041;7;85;0;0;76.1;1.8;85.2
55216;Gouraincourt;70;3;32.9;0;0;100;0;93.3
55217;Goussaincourt;118;0;38.9;0;0;82.9;0;94.2
55218;Gremilly;44;0;0;0;0;86.7;0;100
55219;Grimaucourt-en-Woëvre;97;0;32.4;0;0;82.9;0;91.7
55220;Grimaucourt-près-Sampigny;93;1;24.6;0;0;92.1;0;94.7
55221;Guerpont;236;0;78.6;0;0;88.2;4.3;88.3
55222;Gussainville;34;1;93;0;0;73.3;0;90
55224;Haironville;567;8;97.7;0;0;92.2;1.9;91.7
55225;Halles-sous-les-Côtes;138;0;15.8;0;0;89.4;0;93.7
55226;Han-lès-Juvigny;125;1;39.8;0;0;91.7;0;95.3
55228;Hannonville-sous-les-Côtes;546;3;74;0;0;89.9;1;87.3
55229;Han-sur-Meuse;269;2;93.1;0;0;96.1;0;94.7
55232;Harville;112;2;57.3;0;0;90.7;0;94.1
55236;Haudainville;933;7;82.8;1;39;90.4;0.5;94.4
55237;Haudiomont;232;3;76.4;0;0;91.6;0.9;96
55239;Haumont-près-Samogneux;0;0;N/A - division par 0;0;0;N/A - division par 0;N/A - division par 0;N/A - division par 0
55241;Heippes;83;0;33.3;0;0;92.7;0;97.1
55242;Hennemont;111;2;39.7;0;0;90;4;95.7
55243;Herbeuville;181;0;38.9;0;0;87.5;1.2;95.1
55244;Herméville-en-Woëvre;221;0;41.2;0;0;84.1;0;88.3
55245;Heudicourt-sous-les-Côtes;169;2;74.6;1;43;69.3;1.3;96.2
55246;Hévilliers;156;4;52.4;1;11;91.5;0;95.4
55247;Horville-en-Ornois;46;1;33.3;0;0;68.4;5.3;90.9
55248;Houdelaincourt;277;0;70.9;1;7;80.8;1.7;88.8
55250;Inor;178;1;63.1;0;0;87.1;0;92.4
55251;Ippécourt;94;1;40.2;0;0;84.6;2.6;95.1
55252;Iré-le-Sec;151;0;86.3;0;0;85.7;0;98.4
55253;Les Islettes;696;10;89.2;0;0;87.6;2.8;84.5
55254;Les Trois-Domaines;121;2;74.7;1;6;73.5;4.1;84.2
55255;Jametz;250;2;43.7;0;0;88.9;1.8;89.3
55256;Jonville-en-Woëvre;144;0;55;0;0;85.7;1.8;96.6
55257;Jouy-en-Argonne;55;1;12.5;0;0;82.4;0;88.9
55258;Geville;627;6;71;0;0;94.2;0.4;94.1
55260;Julvécourt;59;0;70.1;0;0;73.3;0;93.1
55261;Juvigny-en-Perthois;134;3;100;0;0;94.5;0;91.8
55262;Juvigny-sur-Loison;248;1;75.4;0;0;77.4;0;89.5
55263;Kœur-la-Grande;164;1;81.8;0;0;88.9;0;97.2
55264;Kœur-la-Petite;254;2;81.3;0;0;89.6;0;95.5
55265;Labeuville;140;0;56.2;0;0;80;1.8;100
55266;Lachalade;54;1;100;0;0;82.6;0;85.2
55267;Lachaussée;280;4;80.5;0;0;70.8;2.9;86.7
55268;Lacroix-sur-Meuse;649;5;74.8;0;0;86.4;1;93.6
55269;Lahaymeix;76;0;10;0;0;79.4;2.9;97
55270;Lahayville;29;0;19.3;0;0;100;0;91.7
55271;Laheycourt;354;2;41.6;0;0;88.7;0.7;91.5
55272;Laimont;426;4;83.9;0;0;92.9;0;95.1
55274;Lamorville;276;1;81.7;0;0;84.1;0;94.6
55275;Lamouilly;84;0;16.3;0;0;84.4;0;85.4
55276;Landrecourt-Lempire;223;3;42.5;0;0;96.9;0;97.6
55278;Laneuville-au-Rupt;196;0;79.9;0;0;92;0;97.2
55279;Laneuville-sur-Meuse;446;1;64.4;0;0;84.5;2.6;87.1
55280;Lanhères;55;0;0;0;0;87.5;0;91.7
55281;Latour-en-Woëvre;87;0;27;0;0;85;0;97.2
55282;Lavallée;87;0;63.7;0;0;86;0;94.7
55284;Lavincourt;71;0;52.6;0;0;94.1;0;100
55285;Lavoye;145;2;62.9;0;0;91.8;0;100
55286;Lemmes;236;3;72.2;0;0;94.9;0;100
55288;Lérouville;1380;12;87.6;0;0;87.6;0.4;86.8
55289;Levoncourt;56;1;9.1;0;0;64.5;0;100
55290;Lignières-sur-Aire;52;1;50;0;0;95.7;4.3;92.3
55291;Ligny-en-Barrois;3696;33;93.8;0;0;69.8;4.3;77.7
55292;Liny-devant-Dun;189;1;26.2;0;0;89.7;0;90.2
55293;Lion-devant-Dun;178;2;41.8;0;0;96.2;0;95.7
55295;Lisle-en-Barrois;28;0;54.3;0;0;53.3;0;100
55296;L'Isle-en-Rigault;465;5;62.7;0;0;92.4;0;87.8
55297;Lissey;105;0;75.4;0;0;87.5;2.1;95.3
55298;Loisey;278;1;59.5;0;0;85.2;2.2;94.7
55299;Loison;117;0;72;0;0;75.6;0;90.7
55300;Longeaux;219;0;53.7;0;0;98.9;0;94.6
55301;Longchamps-sur-Aire;120;0;30.7;0;0;84;0;91.4
55302;Longeville-en-Barrois;1092;9;91.3;1;28;82.8;2.5;90.1
55303;Loupmont;73;0;30.2;0;0;88.9;0;92.9
55304;Louppy-le-Château;163;0;76.8;0;0;97.2;0;97.4
55306;Louppy-sur-Loison;118;0;20;0;0;88.5;0;96.1
55307;Louvemont-Côte-du-Poivre;0;0;N/A - division par 0;0;0;N/A - division par 0;N/A - division par 0;N/A - division par 0
55310;Luzy-Saint-Martin;113;1;33.8;0;0;84.8;0;88
55311;Maizeray;24;0;0;0;0;72.7;0;100
55312;Maizey;159;1;91.9;0;0;82.8;1.7;97.2
55313;Malancourt;69;1;58.9;0;0;82.4;0;100
55315;Mandres-en-Barrois;112;1;37.1;0;0;64.4;2.2;83.6
55316;Mangiennes;401;4;57;0;0;91.7;3.2;92.8
55317;Manheulles;152;2;32.3;0;0;83.6;1.5;96.8
55320;Marchéville-en-Woëvre;68;0;16.7;0;0;75;0;100
55321;Marre;181;1;57.6;0;0;92.1;2.2;97.3
55322;Marson-sur-Barboure;58;1;0;0;0;88.9;0;92.3
55323;Martincourt-sur-Meuse;68;0;66.7;0;0;94.1;0;92.9
55324;Marville;514;3;87;2;48;91;0;90.2
55325;Maucourt-sur-Orne;49;1;45.2;0;0;75;4.2;95.5
55326;Maulan;107;0;67.7;0;0;89.6;0;97.9
55327;Mauvages;240;2;66;0;0;83.9;0;94
55328;Maxey-sur-Vaise;281;3;90.7;0;0;90.2;0.9;84.9
55329;Mécrin;188;3;62.1;0;0;86.6;3.4;92.2
55330;Méligny-le-Grand;89;2;46.9;0;0;78;2.4;90
55331;Méligny-le-Petit;74;1;37.1;0;0;88.5;7.7;90.9
55332;Menaucourt;229;0;77.7;0;0;88.2;0;93.9
55333;Ménil-aux-Bois;47;0;67.2;0;0;89.5;0;94.7
55334;Ménil-la-Horgne;175;2;68.5;0;0;81.6;0;92.1
55335;Ménil-sur-Saulx;245;2;52.4;0;0;78.3;0;95.2
55336;Merles-sur-Loison;146;3;25;0;0;97;0;95.8
55338;Milly-sur-Bradon;148;1;40.2;0;0;92.3;0;90.1
55339;Mogeville;74;0;69;0;0;90.6;3.1;100
55340;Mognéville;359;2;89.6;0;0;89.1;1.3;96
55341;Moirey-Flabas-Crépion;112;1;38.3;0;0;82;0;100
55343;Montblainville;57;0;12.3;0;0;76.2;0;96.4
